Attempt ID,Unit Code,Unit Code Version,Assessment ID,Submission
12281849,3CO01,24_01,CIPD_3CO01_24_01,Attempt 2
12179353,3CO02,24_01,CIPD_3CO02_24_01,Attempt 1
12588341,3CO03,24_01,CIPD_3CO03_24_01,Attempt 1
13929207,3CO04,24_01,CIPD_3CO04_24_01,Attempt 2
15588911,5CO01,25_01,CIPD_5CO01_25_01,Attempt 2
14869905,5CO01,25_01,CIPD_5CO01_25_01,Attempt 1
15446078,5CO02,25_01,CIPD_5CO02_25_01,Attempt 1
10549582,5CO01,23_01,CIPD_5CO01_23_01,Attempt 2
11045492,5CO03,23_01,CIPD_5CO03_23_01,Attempt 3
11052440,5LD01,23_11,AVADO_5LD01_23_11,Attempt 3
12740884,5CO01,24_01,CIPD_5CO01_24_01,Attempt 2
13261672,5CO02,24_01,CIPD_5CO02_24_01,Attempt 2
13530225,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
14174012,5HR01,24_01,CIPD_5HR01_24_01,Attempt 2
14648209,5HR02,24_01,CIPD_5HR02_24_01,Attempt 2
14751179,5HR03,24_01,CIPD_5HR03_24_01,Attempt 1
14918017,5OS01,24_01,CIPD_5OS01_24_01,Attempt 1
7125748,3CO01,21_01,CIPD_3CO01_21_01,Attempt 2
7126706,3CO02,21_01,CIPD_3CO02_21_01,Attempt 1
7126893,3CO03,21_01,CIPD_3CO03_21_01,Attempt 2
7127451,3CO04,21_01,CIPD_3CO04_21_01,Attempt 2
6656293,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
6899113,5CO02,21_01,CIPD_5CO02_21_01,Attempt 1
9806238,5CO03,23_01,CIPD_5CO03_23_01,Attempt 3
7392193,5HR01,21_01,AVADO_5HR01_21_01,Attempt 1
10128551,5HR02,22_01,AVADO_5HR02_22_01,Attempt 2
11307872,5HR03,22_01,AVADO_5HR03_22_01,Attempt 3
14753934,5OS01,24_02,AVADO_5OS01_24_02,Retake Attempt 1
8824502,5CO01,22_01,CIPD_5CO01_22_01,Attempt 1
9564236,5CO02,23_01,CIPD_5CO02_23_01,Attempt 2
9941076,5CO03,23_01,CIPD_5CO03_23_01,Attempt 2
10492593,5LD01,22_01,AVADO_5LD01_22_01,Attempt 3
10794931,5LD02,23_11,AVADO_5LD02_23_11,Attempt 3
11187391,5LD03,23_11,AVADO_5LD03_23_11,Attempt 3
11363536,5OS01,23_11,AVADO_5OS01_23_11,Attempt 2
14768255,5CO01,25_01,CIPD_5CO01_25_01,Attempt 1
14864966,5CO02,25_01,CIPD_5CO02_25_01,Attempt 1
15313802,5CO03,25_01,CIPD_5CO03_25_01,Attempt 1
11956786,5CO01,24_01,CIPD_5CO01_24_01,Attempt 2
12530277,5CO02,24_01,CIPD_5CO02_24_01,Attempt 3
13081434,5CO03,24_01,CIPD_5CO03_24_01,Attempt 2
13137221,5HR01,24_06,AVADO_5HR01_24_06,Attempt 1
13513833,5HR02,24_06,AVADO_5HR02_24_06,Attempt 2
13866242,5HR03,24_01,CIPD_5HR03_24_01,Attempt 1
14120997,5OS01,24_01,CIPD_5OS01_24_01,Attempt 2
12884610,5CO01,24_01,CIPD_5CO01_24_01,Attempt 2
12923864,5CO02,24_01,CIPD_5CO02_24_01,Attempt 1
13205661,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
13602238,5HR01,24_01,CIPD_5HR01_24_01,Attempt 1
14008416,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
14613225,5HR03,24_01,CIPD_5HR03_24_01,Attempt 1
14612079,5OS01,24_01,CIPD_5OS01_24_01,Attempt 1
15005494,3CO01,25_01,CIPD_3CO01_25_01,Attempt 2
12019871,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
14910522,5CO01,25_01,CIPD_5CO01_25_01,Attempt 3
12486942,5CO02,24_01,CIPD_5CO02_24_01,Attempt 1
15471950,5CO02,25_01,CIPD_5CO02_25_01,Attempt 1
13046625,5CO03,24_01,CIPD_5CO03_24_01,Attempt 2
13681601,5HR01,24_06,AVADO_5HR01_24_06,Attempt 3
13726285,5HR02,24_06,AVADO_5HR02_24_06,Attempt 1
14052317,5HR03,24_01,CIPD_5HR03_24_01,Attempt 1
14636455,5OS01,24_01,CIPD_5OS01_24_01,Attempt 2
14578951,5CO01,25_01,CIPD_5CO01_25_01,Attempt 1
15161568,5CO02,25_01,CIPD_5CO02_25_01,Attempt 1
7837810,5CO01,22_01,CIPD_5CO01_22_01,Attempt 1
8101254,5CO02,22_01,CIPD_5CO02_22_01,Attempt 2
8736933,5CO03,22_01,CIPD_5CO03_22_01,Attempt 2
8737103,5LD01,22_01,AVADO_5LD01_22_01,Attempt 2
9443414,5LD02,22_01,AVADO_5LD02_22_01,Attempt 2
9397655,5LD03,21_01,AVADO_5LD03_21_01,Attempt 2
9788318,5OS02,22_01,AVADO_5OS02_22_01,Attempt 1
7793419,5CO01,22_01,CIPD_5CO01_22_01,Attempt 3
8570628,5CO02,22_01,CIPD_5CO02_22_01,Attempt 3
8497737,5CO03,22_01,CIPD_5CO03_22_01,Attempt 2
8903300,5HR01,22_01,AVADO_5HR01_22_01,Attempt 2
9085340,5HR02,22_01,AVADO_5HR02_22_01,Attempt 1
9558071,5HR03,22_01,AVADO_5HR03_22_01,Attempt 2
9990351,5OS01,22_01,AVADO_5OS01_22_01,Attempt 2
11725870,5CO01,23_01,CIPD_5CO01_23_01,Attempt 3
11765290,5CO02,23_01,CIPD_5CO02_23_01,Attempt 2
12077613,5CO03,24_01,CIPD_5CO03_24_01,Attempt 2
12236317,5HR01,24_06,AVADO_5HR01_24_06,Attempt 1
12510504,5HR02,24_06,AVADO_5HR02_24_06,Attempt 1
12878788,5HR03,24_06,AVADO_5HR03_24_06,Attempt 1
13634417,5OS01,24_01,CIPD_5OS01_24_01,Attempt 2
14880402,3CO01,25_01,CIPD_3CO01_25_01,Attempt 1
7438262,3CO01,22_01,CIPD_3CO01_22_01,Attempt 1
7867486,3CO02,22_01,CIPD_3CO02_22_01,Attempt 2
7938203,3CO03,22_01,CIPD_3CO03_22_01,Attempt 1
8737589,3CO04,22_01,CIPD_3CO04_22_01,Attempt 2
15591622,5CO01,25_01,CIPD_5CO01_25_01,Attempt 2
15433147,5CO01,25_01,CIPD_5CO01_25_01,Attempt 2
14246709,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
14767310,5CO02,24_01,CIPD_5CO02_24_01,Attempt 3
14905813,5CO03,25_01,CIPD_5CO03_25_01,Attempt 2
15028101,5HR01,24_01,CIPD_5HR01_24_01,Attempt 1
15224441,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
7310362,5CO01,22_01,CIPD_5CO01_22_01,Attempt 2
7823955,5CO02,22_01,CIPD_5CO02_22_01,Attempt 3
8482417,5LD01,21_01,AVADO_5LD01_21_01,Attempt 3
8555939,5LD02,21_01,AVADO_5LD02_21_01,Attempt 3
8915897,5LD03,21_01,AVADO_5LD03_21_01,Attempt 2
9351115,5OS02,22_01,AVADO_5OS02_22_01,Attempt 2
11288329,5CO01,23_01,CIPD_5CO01_23_01,Attempt 2
11625863,5CO02,23_01,CIPD_5CO02_23_01,Attempt 2
11910356,5CO03,23_01,CIPD_5CO03_23_01,Attempt 2
12127262,5HR01,24_06,AVADO_5HR01_24_06,Attempt 1
12521374,5HR02,24_06,AVADO_5HR02_24_06,Attempt 1
12898800,5HR03,24_06,AVADO_5HR03_24_06,Attempt 1
13196065,5OS01,24_01,AVADO_5OS01_24_01,Attempt 1
RT1|abdulaziz.almudaiheem@gmail.com|5CO01|20221027,5CO01,21_01,CIPD_5CO01_21_01,Retake Attempt 1
7129855,5CO02,21_01,CIPD_5CO02_21_01,Attempt 3
6474363,5CO03,21_01,CIPD_5CO03_21_01,Attempt 3
6476002,5HR01,21_01,AVADO_5HR01_21_01,Attempt 2
6453190,5HR02,21_01,AVADO_5HR02_21_01,Attempt 2
RT1|abdulaziz.almudaiheem@gmail.com|5HR03|20230420,5HR03,21_01,AVADO_5HR03_21_01,Retake Attempt 1
7146998,5OS02,21_01,AVADO_5OS02_21_01,Attempt 2
15019076,5CO01,25_01,CIPD_5CO01_25_01,Attempt 1
7616604,5CO01,22_01,CIPD_5CO01_22_01,Attempt 1
7714674,5CO02,22_01,CIPD_5CO02_22_01,Attempt 1
8348011,5CO03,22_01,CIPD_5CO03_22_01,Attempt 2
8756200,5HR01,22_01,AVADO_5HR01_22_01,Attempt 2
8892649,5HR02,22_01,AVADO_5HR02_22_01,Attempt 2
9023970,5HR03,22_01,AVADO_5HR03_22_01,Attempt 1
9545181,5OS01,22_01,AVADO_5OS01_22_01,Attempt 1
7125680,3CO01,21_01,CIPD_3CO01_21_01,Attempt 2
7126487,3CO02,21_01,CIPD_3CO02_21_01,Attempt 1
7127024,3CO03,21_01,CIPD_3CO03_21_01,Attempt 1
7127375,3CO04,21_01,CIPD_3CO04_21_01,Attempt 2
15214578,5CO01,25_01,CIPD_5CO01_25_01,Attempt 1
12776346,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
12973289,5CO02,24_01,CIPD_5CO02_24_01,Attempt 1
14833486,5CO01,25_01,CIPD_5CO01_25_01,Attempt 2
12702064,5CO01,24_01,CIPD_5CO01_24_01,Attempt 2
13527941,5CO02,24_01,CIPD_5CO02_24_01,Attempt 1
14391080,5CO03,24_01,CIPD_5CO03_24_01,Attempt 2
14706388,5HR01,24_01,CIPD_5HR01_24_01,Attempt 2
14701322,5HR02,24_01,CIPD_5HR02_24_01,Attempt 3
14724644,5HR03,24_01,CIPD_5HR03_24_01,Attempt 3
15004586,5OS02,24_01,CIPD_5OS02_24_01,Attempt 2
12601133,5CO01,24_01,CIPD_5CO01_24_01,Attempt 2
13485933,5CO02,24_01,CIPD_5CO02_24_01,Attempt 3
13436441,5CO03,24_01,CIPD_5CO03_24_01,Attempt 2
13876811,5HR01,24_06,AVADO_5HR01_24_06,Attempt 1
14493418,5HR02,24_01,CIPD_5HR02_24_01,Attempt 2
14493413,5HR03,24_01,CIPD_5HR03_24_01,Attempt 2
14653197,5OS01,24_01,CIPD_5OS01_24_01,Attempt 3
15042549,3CO01,25_01,CIPD_3CO01_25_01,Attempt 1
15531964,3CO02,25_01,CIPD_3CO02_25_01,Attempt 1
11924406,5CO01,23_01,CIPD_5CO01_23_01,Attempt 2
12314383,5CO02,24_01,CIPD_5CO02_24_01,Attempt 2
12744997,5CO03,24_01,CIPD_5CO03_24_01,Attempt 2
13144546,5HR01,24_06,AVADO_5HR01_24_06,Attempt 2
13484979,5HR02,24_06,AVADO_5HR02_24_06,Attempt 2
14122338,5HR03,24_06,AVADO_5HR03_24_06,Attempt 3
14247767,5OS02,24_01,CIPD_5OS02_24_01,Attempt 2
15239945,5CO01,25_01,CIPD_5CO01_25_01,Attempt 2
15030818,5CO01,25_01,CIPD_5CO01_25_01,Attempt 1
8627916,3CO01,22_01,CIPD_3CO01_22_01,Attempt 3
8763182,3CO02,22_01,CIPD_3CO02_22_01,Attempt 1
9055913,3CO03,22_01,CIPD_3CO03_22_01,Attempt 1
10136074,3CO04,23_01,CIPD_3CO04_23_01,Attempt 3
12204801,5CO01,24_01,CIPD_5CO01_24_01,Attempt 2
12742289,5CO02,24_01,CIPD_5CO02_24_01,Attempt 2
15331179,5CO03,25_01,CIPD_5CO03_25_01,Attempt 2
14943517,5HR01,24_06,AVADO_5HR01_24_06,Attempt 2
13805858,5HR02,24_06,AVADO_5HR02_24_06,Attempt 2
14820026,5OS02,24_01,CIPD_5OS02_24_01,Attempt 1
10699222,7CO01,23_01,CIPD_7CO01_23_01,Attempt 3
12229283,7CO02,23_01,CIPD_7CO02_23_01,Attempt 3
13267870,7HR02,24_01,CIPD_7HR02_24_01,Attempt 1
12752371,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
13155657,5CO02,24_01,CIPD_5CO02_24_01,Attempt 1
13388547,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
13590434,5HR01,24_01,CIPD_5HR01_24_01,Attempt 1
13989977,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
14487818,5HR03,24_01,CIPD_5HR03_24_01,Attempt 1
14892538,5OS01,24_01,CIPD_5OS01_24_01,Attempt 2
14335078,5CO01,24_01,CIPD_5CO01_24_01,Attempt 2
14602252,5CO02,24_01,CIPD_5CO02_24_01,Attempt 2
14298831,5CO03,24_01,CIPD_5CO03_24_01,Attempt 3
14768105,5HR01,24_01,CIPD_5HR01_24_01,Attempt 2
14818769,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
15124665,5HR03,24_01,CIPD_5HR03_24_01,Attempt 2
15553066,5OS01,24_01,CIPD_5OS01_24_01,Attempt 2
14724402,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
7125823,3CO01,21_01,CIPD_3CO01_21_01,Attempt 1
7126290,3CO02,21_01,CIPD_3CO02_21_01,Attempt 2
7126914,3CO03,21_01,CIPD_3CO03_21_01,Attempt 3
7127484,3CO04,21_01,CIPD_3CO04_21_01,Attempt 3
8080146,5CO01,22_01,CIPD_5CO01_22_01,Attempt 2
8394376,5CO02,22_01,CIPD_5CO02_22_01,Attempt 2
8451401,5CO03,22_01,CIPD_5CO03_22_01,Attempt 1
9152546,5HR01,22_01,AVADO_5HR01_22_01,Attempt 2
9378900,5HR02,22_01,AVADO_5HR02_22_01,Attempt 1
9873162,5HR03,22_01,AVADO_5HR03_22_01,Attempt 2
10494315,5OS02,22_01,AVADO_5OS02_22_01,Attempt 2
9183715,5CO01,22_01,CIPD_5CO01_22_01,Attempt 1
9841873,5CO02,23_01,CIPD_5CO02_23_01,Attempt 3
9946794,5CO03,23_01,CIPD_5CO03_23_01,Attempt 1
10182700,5HR01,22_01,AVADO_5HR01_22_01,Attempt 1
10758252,5HR02,23_11,AVADO_5HR02_23_11,Attempt 2
11348113,5HR03,23_11,AVADO_5HR03_23_11,Attempt 3
11616165,5OS01,23_11,AVADO_5OS01_23_11,Attempt 2
12843530,5CO01,24_01,CIPD_5CO01_24_01,Attempt 2
13235521,5CO02,24_01,CIPD_5CO02_24_01,Attempt 2
14685003,5CO03,24_01,CIPD_5CO03_24_01,Attempt 2
14788356,5HR01,24_06,AVADO_5HR01_24_06,Attempt 1
14203922,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
14757165,5HR03,24_01,CIPD_5HR03_24_01,Attempt 2
14870535,5OS01,24_01,CIPD_5OS01_24_01,Attempt 2
15199198,5CO01,25_01,CIPD_5CO01_25_01,Attempt 1
6071687,3CO01,21_01,CIPD_3CO01_21_01,Attempt 2
6175420,3CO02,21_01,CIPD_3CO02_21_01,Attempt 1
6437776,3CO03,21_01,CIPD_3CO03_21_01,Attempt 1
7347761,3CO04,21_01,CIPD_3CO04_21_01,Attempt 2
13283414,7CO01,24_01,CIPD_7CO01_24_01,Attempt 3
13955333,7CO02,24_01,CIPD_7CO02_24_01,Attempt 2
14913195,7CO04,24_01,CIPD_7CO04_24_01,Attempt 3
14877078,7HR01,24_01,CIPD_7HR01_24_01,Attempt 2
12265103,3CO01,24_01,CIPD_3CO01_24_01,Attempt 2
13300733,3CO02,24_01,CIPD_3CO02_24_01,Attempt 3
13144686,3CO03,24_01,CIPD_3CO03_24_01,Attempt 2
14192626,3CO04,24_01,CIPD_3CO04_24_01,Attempt 2
13769226,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
14101999,5CO02,24_01,CIPD_5CO02_24_01,Attempt 1
6407784,5CO01,21_01,CIPD_5CO01_21_01,Attempt 3
6664406,5CO02,21_01,CIPD_5CO02_21_01,Attempt 2
7099595,5CO03,21_01,CIPD_5CO03_21_01,Attempt 3
RT1|azo.89k11@gmail.com|5OS01|20250310,5OS01,24_02,AVADO_5OS01_24_02,Retake Attempt 1
10405670,5CO01,23_01,CIPD_5CO01_23_01,Attempt 1
10901601,5CO02,23_01,CIPD_5CO02_23_01,Attempt 2
11186415,5CO03,23_01,CIPD_5CO03_23_01,Attempt 2
11440272,5HR01,23_11,AVADO_5HR01_23_11,Attempt 2
11978642,5HR02,23_11,AVADO_5HR02_23_11,Attempt 3
12056502,5HR03,24_06,AVADO_5HR03_24_06,Attempt 1
8072531,5CO01,22_01,CIPD_5CO01_22_01,Attempt 2
8227989,5CO02,22_01,CIPD_5CO02_22_01,Attempt 2
8439032,5CO03,22_01,CIPD_5CO03_22_01,Attempt 2
8829625,5HR01,22_01,AVADO_5HR01_22_01,Attempt 1
9427163,5HR02,22_01,AVADO_5HR02_22_01,Attempt 2
13558258,5CO01,24_01,CIPD_5CO01_24_01,Attempt 2
13913444,5CO02,24_01,CIPD_5CO02_24_01,Attempt 1
13913447,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
14502852,5HR01,24_01,CIPD_5HR01_24_01,Attempt 1
14751007,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
15024595,5HR03,24_01,CIPD_5HR03_24_01,Attempt 1
7129179,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
7269282,5CO02,21_01,CIPD_5CO02_21_01,Attempt 3
6475193,5CO03,21_01,CIPD_5CO03_21_01,Attempt 1
7323559,5HR01,21_01,AVADO_5HR01_21_01,Attempt 3
6477085,5HR02,21_01,AVADO_5HR02_21_01,Attempt 2
6865610,5HR03,21_01,AVADO_5HR03_21_01,Attempt 1
7269046,5OS02,21_01,AVADO_5OS02_21_01,Attempt 2
14846840,5CO01,25_01,CIPD_5CO01_25_01,Attempt 2
15320739,5CO02,25_01,CIPD_5CO02_25_01,Attempt 2
5836916,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
6234877,5CO02,21_01,CIPD_5CO02_21_01,Attempt 3
6712987,5CO03,21_01,CIPD_5CO03_21_01,Attempt 3
6924564,5HR01,21_01,AVADO_5HR01_21_01,Attempt 2
6828453,5HR02,21_01,AVADO_5HR02_21_01,Attempt 1
7709401,5HR03,21_01,AVADO_5HR03_21_01,Attempt 3
7496442,5OS01,21_01,AVADO_5OS01_21_01,Attempt 1
13297612,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
13561704,5CO02,24_01,CIPD_5CO02_24_01,Attempt 1
13665284,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
14093936,5HR01,24_01,CIPD_5HR01_24_01,Attempt 1
15004830,5HR02,24_01,CIPD_5HR02_24_01,Attempt 2
14900187,5HR03,24_01,CIPD_5HR03_24_01,Attempt 1
15373352,5OS01,24_01,CIPD_5OS01_24_01,Attempt 2
7128298,5CO01,21_01,CIPD_5CO01_21_01,Attempt 3
7130722,5CO02,21_01,CIPD_5CO02_21_01,Attempt 1
6474400,5CO03,21_01,CIPD_5CO03_21_01,Attempt 3
6476132,5HR01,21_01,AVADO_5HR01_21_01,Attempt 2
6554995,5HR02,21_01,AVADO_5HR02_21_01,Attempt 2
6882026,5HR03,21_01,AVADO_5HR03_21_01,Attempt 3
RT2|abduleelah@hotmail.com|5OS02|20230420,5OS02,21_01,AVADO_5OS02_21_01,Retake Attempt 2
13569379,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
14051709,5CO02,24_01,CIPD_5CO02_24_01,Attempt 1
14432975,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
14763777,5HR01,24_06,AVADO_5HR01_24_06,Attempt 1
14862828,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
15334654,5HR03,24_01,CIPD_5HR03_24_01,Attempt 1
15461578,5OS01,24_01,CIPD_5OS01_24_01,Attempt 1
13016260,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
13382112,5CO02,24_01,CIPD_5CO02_24_01,Attempt 1
13449238,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
14105039,5LD01,24_01,CIPD_5LD01_24_01,Attempt 1
14436624,5LD02,24_01,CIPD_5LD02_24_01,Attempt 1
7682412,5CO01,22_01,CIPD_5CO01_22_01,Attempt 3
7960326,5CO02,22_01,CIPD_5CO02_22_01,Attempt 2
8022470,5CO03,22_01,CIPD_5CO03_22_01,Attempt 3
8503170,5HR01,22_01,AVADO_5HR01_22_01,Attempt 1
9005492,5HR02,22_01,AVADO_5HR02_22_01,Attempt 2
9284783,5HR03,22_01,AVADO_5HR03_22_01,Attempt 2
9799123,5OS01,22_01,AVADO_5OS01_22_01,Attempt 2
7127933,5CO01,21_01,CIPD_5CO01_21_01,Attempt 2
6864340,5CO02,21_01,CIPD_5CO02_21_01,Attempt 2
6474633,5CO03,21_01,CIPD_5CO03_21_01,Attempt 1
6476032,5HR01,21_01,AVADO_5HR01_21_01,Attempt 2
6865505,5HR02,21_01,AVADO_5HR02_21_01,Attempt 2
6477787,5HR03,21_01,AVADO_5HR03_21_01,Attempt 1
6846301,5OS01,21_01,AVADO_5OS01_21_01,Attempt 1
9300741,3CO01,22_01,CIPD_3CO01_22_01,Attempt 1
9779337,3CO02,23_01,CIPD_3CO02_23_01,Attempt 2
10195961,3CO03,23_01,CIPD_3CO03_23_01,Attempt 2
10608398,3CO04,23_01,CIPD_3CO04_23_01,Attempt 2
12620055,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
13384882,5CO02,24_01,CIPD_5CO02_24_01,Attempt 2
13694211,5CO03,24_01,CIPD_5CO03_24_01,Attempt 2
14073228,5HR01,24_01,CIPD_5HR01_24_01,Attempt 2
14433580,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
14786951,5HR03,24_01,CIPD_5HR03_24_01,Attempt 1
15506889,5OS01,24_01,CIPD_5OS01_24_01,Attempt 1
15278371,3CO01,25_01,CIPD_3CO01_25_01,Attempt 1
5968060,3CO01,21_01,CIPD_3CO01_21_01,Attempt 1
15477789,5CO01,25_01,CIPD_5CO01_25_01,Attempt 1
15283137,5CO01,25_01,CIPD_5CO01_25_01,Attempt 1
9356580,5CO01,22_01,CIPD_5CO01_22_01,Attempt 2
9389857,5CO02,23_01,CIPD_5CO02_23_01,Attempt 1
10458644,5CO03,23_01,CIPD_5CO03_23_01,Attempt 3
10770637,5HR02,23_11,AVADO_5HR02_23_11,Attempt 1
8476565,3CO01,22_01,CIPD_3CO01_22_01,Attempt 1
8765035,3CO02,22_01,CIPD_3CO02_22_01,Attempt 1
RT2|abdulhamidalyahya@gmail.com|3CO03|20240320,3CO03,23_02,CIPD_3CO03_23_02,Retake Attempt 2
10026929,3CO04,23_01,CIPD_3CO04_23_01,Attempt 3
7618944,5CO01,22_01,CIPD_5CO01_22_01,Attempt 3
8031454,5CO02,22_01,CIPD_5CO02_22_01,Attempt 1
8399934,5CO03,22_01,CIPD_5CO03_22_01,Attempt 2
8749524,5HR01,22_01,AVADO_5HR01_22_01,Attempt 2
9112668,5HR02,22_01,AVADO_5HR02_22_01,Attempt 2
9297519,5HR03,22_01,AVADO_5HR03_22_01,Attempt 1
9596735,5OS01,22_01,AVADO_5OS01_22_01,Attempt 2
11294720,5CO01,23_01,CIPD_5CO01_23_01,Attempt 3
11937588,5CO02,23_01,CIPD_5CO02_23_01,Attempt 3
12128835,5CO03,24_01,CIPD_5CO03_24_01,Attempt 3
12501476,5HR01,24_06,AVADO_5HR01_24_06,Attempt 2
12860684,5HR02,24_06,AVADO_5HR02_24_06,Attempt 1
13421158,5HR03,24_06,AVADO_5HR03_24_06,Attempt 2
13766303,5OS01,24_01,CIPD_5OS01_24_01,Attempt 2
12202492,5CO01,24_01,CIPD_5CO01_24_01,Attempt 2
13003534,5CO02,24_01,CIPD_5CO02_24_01,Attempt 2
13742491,5CO03,24_01,CIPD_5CO03_24_01,Attempt 2
13411977,5HR01,24_06,AVADO_5HR01_24_06,Attempt 1
13850381,5HR02,24_06,AVADO_5HR02_24_06,Attempt 1
13850405,5HR03,24_01,CIPD_5HR03_24_01,Attempt 1
14802036,5OS01,24_01,CIPD_5OS01_24_01,Attempt 2
10085807,5CO01,23_01,CIPD_5CO01_23_01,Attempt 2
RT2|abdulkhaliq084@gmail.com|5CO02|20240630,5CO02,23_02,CIPD 5CO02_23_02,Retake Attempt 2
10687822,5CO03,23_01,CIPD_5CO03_23_01,Attempt 3
11250427,5HR01,23_11,AVADO_5HR01_23_11,Attempt 3
11250434,5HR02,23_11,AVADO_5HR02_23_11,Attempt 1
11523159,5HR03,23_11,AVADO_5HR03_23_11,Attempt 2
12163154,5OS01,23_11,AVADO_5OS01_23_11,Attempt 2
14788319,3CO01,24_01,CIPD_3CO01_24_01,Attempt 2
14204651,3CO02,24_01,CIPD_3CO02_24_01,Attempt 1
6940249,3CO01,21_01,CIPD_3CO01_21_01,Attempt 2
7004494,3CO02,22_01,CIPD_3CO02_22_01,Attempt 1
7362580,3CO03,22_01,CIPD_3CO03_22_01,Attempt 2
7991733,3CO04,22_01,CIPD_3CO04_22_01,Attempt 3
13997236,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
14313870,5CO02,24_01,CIPD_5CO02_24_01,Attempt 1
15245626,5CO03,25_01,CIPD_5CO03_25_01,Attempt 1
14823120,5HR01,24_01,CIPD_5HR01_24_01,Attempt 1
15351059,5HR02,24_01,CIPD_5HR02_24_01,Attempt 2
5750476,3CO01,21_01,CIPD_3CO01_21_01,Attempt 1
6207374,3CO02,21_01,CIPD_3CO02_21_01,Attempt 2
6831031,3CO03,21_01,CIPD_3CO03_21_01,Attempt 3
7461252,3CO04,21_01,CIPD_3CO04_21_01,Attempt 2
12834875,5CO01,24_01,CIPD_5CO01_24_01,Attempt 3
13126154,5CO02,24_01,CIPD_5CO02_24_01,Attempt 2
13244140,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
13416107,5HR01,24_06,AVADO_5HR01_24_06,Attempt 1
14009717,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
14375366,5HR03,24_01,CIPD_5HR03_24_01,Attempt 1
15662783,5OS01,24_01,CIPD_5OS01_24_01,Attempt 3
14184344,5CO01,24_01,CIPD_5CO01_24_01,Attempt 2
14607976,5CO02,24_01,CIPD_5CO02_24_01,Attempt 2
14720280,5CO03,24_01,CIPD_5CO03_24_01,Attempt 2
14888394,5HR01,24_01,CIPD_5HR01_24_01,Attempt 1
14954881,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
15339248,5HR03,24_01,CIPD_5HR03_24_01,Attempt 1
10027637,3CO01,23_01,CIPD_3CO01_23_01,Attempt 1
11495639,5CO01,23_01,CIPD_5CO01_23_01,Attempt 2
11902931,5CO02,23_01,CIPD_5CO02_23_01,Attempt 2
12097980,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
12236247,5HR01,24_06,AVADO_5HR01_24_06,Attempt 1
13056361,5HR02,24_06,AVADO_5HR02_24_06,Attempt 2
13198253,5HR03,24_06,AVADO_5HR03_24_06,Attempt 1
13606154,5OS01,24_01,CIPD_5OS01_24_01,Attempt 2
13355837,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
13816662,5CO02,24_01,CIPD_5CO02_24_01,Attempt 1
14162238,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
14538435,5HR01,24_01,CIPD_5HR01_24_01,Attempt 1
14829564,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
15166214,5HR03,24_01,CIPD_5HR03_24_01,Attempt 1
15256990,5CO01,25_01,CIPD_5CO01_25_01,Attempt 1
9387495,5CO01,23_01,CIPD_5CO01_23_01,Attempt 1
10134811,5CO02,23_01,CIPD_5CO02_23_01,Attempt 2
10500305,5CO03,23_01,CIPD_5CO03_23_01,Attempt 3
10754089,5HR01,23_11,AVADO_5HR01_23_11,Attempt 2
10752695,5HR02,23_11,AVADO_5HR02_23_11,Attempt 1
11724398,5HR03,23_11,AVADO_5HR03_23_11,Attempt 3
11581646,5OS01,23_11,AVADO_5OS01_23_11,Attempt 1
7128579,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
